row,column,original,fixed,reason
3651,mean_weight,69.43285714,69.43,小数桁丸め
3653,mean_weight,90.86111111,90.86,小数桁丸め
3654,mean_weight,95.13142857,95.13,小数桁丸め
3657,mean_weight,14.284,14.28,小数桁丸め
3658,mean_weight,69.70375,69.70,小数桁丸め
3659,mean_weight,76.4525,76.45,小数桁丸め
3660,mean_weight,48.566,48.57,小数桁丸め
3661,mean_weight,88.69375,88.69,小数桁丸め
3662,mean_weight,44.828,44.83,小数桁丸め
3663,mean_weight,74.62375,74.62,小数桁丸め
3664,mean_weight,93.01142857,93.01,小数桁丸め
3665,mean_weight,72.77571429,72.78,小数桁丸め
3667,mean_weight,68.355,68.36,小数桁丸め
3668,mean_weight,81.955,81.96,小数桁丸め
3669,mean_weight,73.88857143,73.89,小数桁丸め
3670,mean_weight,71.86666667,71.87,小数桁丸め
3671,mean_weight,77.8625,77.86,小数桁丸め
3672,mean_weight,83.21111111,83.21,小数桁丸め
3673,mean_weight,86.80333333,86.80,小数桁丸め
3676,mean_weight,68.706,68.71,小数桁丸め
3677,mean_weight,37.96428571,37.96,小数桁丸め
3678,mean_weight,75.74375,75.74,小数桁丸め
3679,mean_weight,94.675,94.68,小数桁丸め
3680,mean_weight,37.598,37.60,小数桁丸め
3681,mean_weight,89.80333333,89.80,小数桁丸め
3682,mean_weight,86.355,86.36,小数桁丸め
3683,mean_weight,85.495,85.50,小数桁丸め
3684,mean_weight,55.344,55.34,小数桁丸め
3685,mean_weight,93.13111111,93.13,小数桁丸め
3686,mean_weight,76.32625,76.33,小数桁丸め
3687,mean_weight,84.76142857,84.76,小数桁丸め
3688,mean_weight,60.99833333,61.00,小数桁丸め
3689,mean_weight,77.31888889,77.32,小数桁丸め
3690,mean_weight,72.69777778,72.70,小数桁丸め
3691,mean_weight,66.25428571,66.25,小数桁丸め
3692,mean_weight,13.11833333,13.12,小数桁丸め
3693,mean_weight,84.74333333,84.74,小数桁丸め
3694,mean_weight,41.05625,41.06,小数桁丸め
3695,mean_weight,100.1233333,100.12,小数桁丸め
3696,mean_weight,74.83125,74.83,小数桁丸め
3697,mean_weight,75.852,75.85,小数桁丸め
3698,mean_weight,82.79666667,82.80,小数桁丸め
3699,mean_weight,76.06142857,76.06,小数桁丸め
3700,mean_weight,92.22875,92.23,小数桁丸め
3703,mean_weight,99.87571429,99.88,小数桁丸め
3704,mean_weight,64.82833333,64.83,小数桁丸め
3706,mean_weight,88.81857143,88.82,小数桁丸め
3707,mean_weight,9.142,9.14,小数桁丸め
3708,mean_weight,83.21111111,83.21,小数桁丸め
3709,mean_weight,60.24333333,60.24,小数桁丸め
3710,mean_weight,49.98888889,49.99,小数桁丸め
3711,mean_weight,52.37142857,52.37,小数桁丸め
3712,mean_weight,45.566,45.57,小数桁丸め
3714,mean_weight,22.61285714,22.61,小数桁丸め
3715,mean_weight,80.976,80.98,小数桁丸め
3716,mean_weight,54.60375,54.60,小数桁丸め
3717,mean_weight,56.75833333,56.76,小数桁丸め
3718,mean_weight,20.26142857,20.26,小数桁丸め
3719,mean_weight,74.37444444,74.37,小数桁丸め
3720,mean_weight,80.30625,80.31,小数桁丸め
3721,mean_weight,75.155,75.16,小数桁丸め
3722,mean_weight,34.37285714,34.37,小数桁丸め
3723,mean_weight,86.77555556,86.78,小数桁丸め
3724,mean_weight,96.97857143,96.98,小数桁丸め
3725,mean_weight,57.73888889,57.74,小数桁丸め
3726,mean_weight,72.52333333,72.52,小数桁丸め
3727,mean_weight,33.575,33.58,小数桁丸め
3728,mean_weight,62.93166667,62.93,小数桁丸め
3729,mean_weight,90.91555556,90.92,小数桁丸め
3730,mean_weight,72.97666667,72.98,小数桁丸め
3732,mean_weight,63.0525,63.05,小数桁丸め
3733,mean_weight,84.84428571,84.84,小数桁丸め
3734,mean_weight,81.444,81.44,小数桁丸め
3735,mean_weight,84.432,84.43,小数桁丸め
3736,mean_weight,19.17888889,19.18,小数桁丸め
3737,mean_weight,78.02166667,78.02,小数桁丸め
3738,mean_weight,77.69625,77.70,小数桁丸め
3739,mean_weight,91.07571429,91.08,小数桁丸め
3740,mean_weight,71.95857143,71.96,小数桁丸め
3741,mean_weight,80.39375,80.39,小数桁丸め
3742,mean_weight,87.71833333,87.72,小数桁丸め
3743,mean_weight,16.11714286,16.12,小数桁丸め
3744,mean_weight,33.20777778,33.21,小数桁丸め
3745,mean_weight,51.60571429,51.61,小数桁丸め
3746,mean_weight,81.28285714,81.28,小数桁丸め
3747,mean_weight,75.01444444,75.01,小数桁丸め
3748,mean_weight,90.97875,90.98,小数桁丸め
3749,mean_weight,81.758,81.76,小数桁丸め
3750,mean_weight,81.79777778,81.80,小数桁丸め
3753,mean_weight,80.42166667,80.42,小数桁丸め
3754,mean_weight,70.61428571,70.61,小数桁丸め
3755,mean_weight,11.74428571,11.74,小数桁丸め
3756,mean_weight,85.22333333,85.22,小数桁丸め
3758,mean_weight,71.10428571,71.10,小数桁丸め
3759,mean_weight,94.16625,94.17,小数桁丸め
3760,mean_weight,65.165,65.17,小数桁丸め
3761,mean_weight,71.80142857,71.80,小数桁丸め
3762,mean_weight,14.846,14.85,小数桁丸め
3763,mean_weight,13.99166667,13.99,小数桁丸め
3764,mean_weight,55.25333333,55.25,小数桁丸め
3765,mean_weight,96.53666667,96.54,小数桁丸め
3766,mean_weight,41.81166667,41.81,小数桁丸め
3767,mean_weight,91.996,92.00,小数桁丸め
3769,mean_weight,74.56571429,74.57,小数桁丸め
3770,mean_weight,87.52857143,87.53,小数桁丸め
3772,mean_weight,9.142,9.14,小数桁丸め
3773,mean_weight,92.78428571,92.78,小数桁丸め
3774,mean_weight,42.70666667,42.71,小数桁丸め
3775,mean_weight,75.42166667,75.42,小数桁丸め
3776,mean_weight,29.71428571,29.71,小数桁丸め
3777,mean_weight,80.19111111,80.19,小数桁丸め
3778,mean_weight,93.28166667,93.28,小数桁丸め
3781,mean_weight,87.00444444,87.00,小数桁丸め
3782,mean_weight,77.605,77.61,小数桁丸め
3783,mean_weight,39.18428571,39.18,小数桁丸め
3784,mean_weight,86.242,86.24,小数桁丸め
3785,mean_weight,23.194,23.19,小数桁丸め
3786,mean_weight,94.54428571,94.54,小数桁丸め
3787,mean_weight,82.91428571,82.91,小数桁丸め
3789,mean_weight,9.482,9.48,小数桁丸め
3791,mean_weight,75.18285714,75.18,小数桁丸め
3792,mean_weight,55.25333333,55.25,小数桁丸め
3793,mean_weight,25.798,25.80,小数桁丸め
3795,mean_weight,89.75714286,89.76,小数桁丸め
3796,mean_weight,90.92428571,90.92,小数桁丸め
3798,mean_weight,14.47666667,14.48,小数桁丸め
3799,mean_weight,86.85714286,86.86,小数桁丸め
3800,mean_weight,11.74428571,11.74,小数桁丸め
3801,mean_weight,89.72444444,89.72,小数桁丸め
3802,mean_weight,67.93666667,67.94,小数桁丸め
3803,mean_weight,10.47714286,10.48,小数桁丸め
3804,mean_weight,70.43333333,70.43,小数桁丸め
3805,mean_weight,76.666,76.67,小数桁丸め
3806,mean_weight,73.47166667,73.47,小数桁丸め
3807,mean_weight,71.504,71.50,小数桁丸め
3808,mean_weight,47.25888889,47.26,小数桁丸め
3810,mean_weight,94.97857143,94.98,小数桁丸め
3811,mean_weight,69.51888889,69.52,小数桁丸め
3812,mean_weight,35.13222222,35.13,小数桁丸め
3813,mean_weight,89.8675,89.87,小数桁丸め
3814,mean_weight,66.428,66.43,小数桁丸め
3815,mean_weight,83.84166667,83.84,小数桁丸め
3816,mean_weight,92.43875,92.44,小数桁丸め
3817,mean_weight,74.72714286,74.73,小数桁丸め
3818,mean_weight,93.01142857,93.01,小数桁丸め
3819,mean_weight,77.21333333,77.21,小数桁丸め
3820,mean_weight,35.40666667,35.41,小数桁丸め
3823,mean_weight,81.11142857,81.11,小数桁丸め
3824,mean_weight,20.56444444,20.56,小数桁丸め
3825,mean_weight,52.026,52.03,小数桁丸め
3826,mean_weight,76.17714286,76.18,小数桁丸め
3827,mean_weight,83.4875,83.49,小数桁丸め
3828,mean_weight,85.48888889,85.49,小数桁丸め
3829,mean_weight,79.98857143,79.99,小数桁丸め
3830,mean_weight,88.98333333,88.98,小数桁丸め
3832,mean_weight,78.50111111,78.50,小数桁丸め
3833,mean_weight,79.80875,79.81,小数桁丸め
3834,mean_weight,93.13111111,93.13,小数桁丸め
3835,mean_weight,74.71125,74.71,小数桁丸め
3836,mean_weight,13.785,13.79,小数桁丸め
3837,mean_weight,87.71833333,87.72,小数桁丸め
3838,mean_weight,71.324,71.32,小数桁丸め
3839,mean_weight,34.314,34.31,小数桁丸め
3840,mean_weight,55.47666667,55.48,小数桁丸め
3841,mean_weight,93.98333333,93.98,小数桁丸め
3842,mean_weight,77.8625,77.86,小数桁丸め
3843,mean_weight,78.73333333,78.73,小数桁丸め
3844,mean_weight,79.04555556,79.05,小数桁丸め
3845,mean_weight,66.078,66.08,小数桁丸め
3847,mean_weight,82.76285714,82.76,小数桁丸め
3848,mean_weight,96.88333333,96.88,小数桁丸め
3850,mean_weight,94.10142857,94.10,小数桁丸め
3851,mean_weight,32.59142857,32.59,小数桁丸め
3853,mean_weight,9.718,9.72,小数桁丸め
3854,mean_weight,69.91428571,69.91,小数桁丸め
3857,mean_weight,60.94571429,60.95,小数桁丸め
3858,mean_weight,97.6375,97.64,小数桁丸め
3860,mean_weight,86.79444444,86.79,小数桁丸め
3862,mean_weight,77.9925,77.99,小数桁丸め
3863,mean_weight,36.73571429,36.74,小数桁丸め
3864,mean_weight,68.19428571,68.19,小数桁丸め
3866,mean_weight,12.676,12.68,小数桁丸め
3868,mean_weight,77.026,77.03,小数桁丸め
3869,mean_weight,81.58444444,81.58,小数桁丸め
3870,mean_weight,50.665,50.67,小数桁丸め
3871,mean_weight,84.84428571,84.84,小数桁丸め
3872,mean_weight,81.256,81.26,小数桁丸め
3873,mean_weight,42.385,42.39,小数桁丸め
3875,mean_weight,59.602,59.60,小数桁丸め
3876,mean_weight,61.25142857,61.25,小数桁丸め
3877,mean_weight,93.69222222,93.69,小数桁丸め
3878,mean_weight,90.86333333,90.86,小数桁丸め
3879,mean_weight,71.37444444,71.37,小数桁丸め
3880,mean_weight,73.05666667,73.06,小数桁丸め
3881,mean_weight,13.10375,13.10,小数桁丸め
3882,mean_weight,87.01166667,87.01,小数桁丸め
3883,mean_weight,88.665,88.67,小数桁丸め
3884,mean_weight,27.16166667,27.16,小数桁丸め
3885,mean_weight,89.75714286,89.76,小数桁丸め
3888,mean_weight,71.86666667,71.87,小数桁丸め
3889,mean_weight,73.36666667,73.37,小数桁丸め
3890,mean_weight,75.236,75.24,小数桁丸め
3891,mean_weight,59.572,59.57,小数桁丸め
3892,mean_weight,73.815,73.82,小数桁丸め
3893,mean_weight,13.994,13.99,小数桁丸め
3894,mean_weight,44.53222222,44.53,小数桁丸め
3895,mean_weight,81.79777778,81.80,小数桁丸め
3896,mean_weight,85.30166667,85.30,小数桁丸め
3897,mean_weight,59.405,59.41,小数桁丸め
3898,mean_weight,31.592,31.59,小数桁丸め
3899,mean_weight,84.254,84.25,小数桁丸め
3902,mean_weight,42.58857143,42.59,小数桁丸め
3903,mean_weight,72.77571429,72.78,小数桁丸め
3904,mean_weight,86.145,86.15,小数桁丸め
3905,mean_weight,72.514,72.51,小数桁丸め
3907,mean_weight,86.43125,86.43,小数桁丸め
3908,mean_weight,50.05666667,50.06,小数桁丸め
3909,mean_weight,35.40666667,35.41,小数桁丸め
3910,mean_weight,100.1233333,100.12,小数桁丸め
3913,mean_weight,89.28625,89.29,小数桁丸め
3914,mean_weight,88.58666667,88.59,小数桁丸め
3916,mean_weight,75.84285714,75.84,小数桁丸め
3917,mean_weight,78.902,78.90,小数桁丸め
3918,mean_weight,90.78375,90.78,小数桁丸め
3919,mean_weight,54.45833333,54.46,小数桁丸め
3920,mean_weight,75.37714286,75.38,小数桁丸め
3921,mean_weight,80.958,80.96,小数桁丸め
3923,mean_weight,84.70857143,84.71,小数桁丸め
3924,mean_weight,78.90428571,78.90,小数桁丸め
3926,mean_weight,47.9925,47.99,小数桁丸め
3927,mean_weight,37.96428571,37.96,小数桁丸め
3929,mean_weight,87.01166667,87.01,小数桁丸め
3931,mean_weight,82.28571429,82.29,小数桁丸め
3932,mean_weight,75.56666667,75.57,小数桁丸め
3933,mean_weight,11.976,11.98,小数桁丸め
3934,mean_weight,72.41833333,72.42,小数桁丸め
3935,mean_weight,73.20444444,73.20,小数桁丸め
3936,mean_weight,89.75714286,89.76,小数桁丸め
3937,mean_weight,94.97857143,94.98,小数桁丸め
3939,mean_weight,89.27222222,89.27,小数桁丸め
3940,mean_weight,78.50111111,78.50,小数桁丸め
3941,mean_weight,73.61666667,73.62,小数桁丸め
3942,mean_weight,10.436,10.44,小数桁丸め
3943,mean_weight,67.27166667,67.27,小数桁丸め
3945,mean_weight,66.428,66.43,小数桁丸め
3946,mean_weight,74.43375,74.43,小数桁丸め
3947,mean_weight,88.278,88.28,小数桁丸め
3948,mean_weight,91.10875,91.11,小数桁丸め
3949,mean_weight,84.432,84.43,小数桁丸め
3950,mean_weight,11.598,11.60,小数桁丸め
3951,mean_weight,64.885,64.89,小数桁丸め
3952,mean_weight,80.0675,80.07,小数桁丸め
3953,mean_weight,90.60375,90.60,小数桁丸め
3954,mean_weight,91.816,91.82,小数桁丸め
3955,mean_weight,96.65333333,96.65,小数桁丸め
3956,mean_weight,87.956,87.96,小数桁丸め
3957,mean_weight,78.80333333,78.80,小数桁丸め
3960,mean_weight,87.23428571,87.23,小数桁丸め
3961,mean_weight,64.885,64.89,小数桁丸め
3963,mean_weight,68.11428571,68.11,小数桁丸め
3964,mean_weight,89.05375,89.05,小数桁丸め
3965,mean_weight,78.16666667,78.17,小数桁丸め
3966,mean_weight,52.026,52.03,小数桁丸め
3967,mean_weight,91.156,91.16,小数桁丸め
3968,mean_weight,92.43875,92.44,小数桁丸め
3969,mean_weight,18.9625,18.96,小数桁丸め
3970,mean_weight,72.38571429,72.39,小数桁丸め
3972,mean_weight,79.224,79.22,小数桁丸め
3973,mean_weight,86.81857143,86.82,小数桁丸め
3974,mean_weight,90.34125,90.34,小数桁丸め
3975,mean_weight,84.54428571,84.54,小数桁丸め
3976,mean_weight,79.7575,79.76,小数桁丸め
3977,mean_weight,96.00125,96.00,小数桁丸め
3978,mean_weight,78.505,78.51,小数桁丸め
3979,mean_weight,94.33125,94.33,小数桁丸め
3980,mean_weight,32.242,32.24,小数桁丸め
3981,mean_weight,77.264,77.26,小数桁丸め
3982,mean_weight,65.80333333,65.80,小数桁丸め
3983,mean_weight,68.66714286,68.67,小数桁丸め
3984,mean_weight,73.59166667,73.59,小数桁丸め
3986,mean_weight,17.7225,17.72,小数桁丸め
3987,mean_weight,89.99375,89.99,小数桁丸め
3988,mean_weight,27.41833333,27.42,小数桁丸め
3990,mean_weight,45.745,45.75,小数桁丸め
3991,mean_weight,90.43833333,90.44,小数桁丸め
3992,mean_weight,78.31142857,78.31,小数桁丸め
3993,mean_weight,71.10428571,71.10,小数桁丸め
3994,mean_weight,76.45625,76.46,小数桁丸め
3995,mean_weight,10.692,10.69,小数桁丸め
3998,mean_weight,76.42142857,76.42,小数桁丸め
3999,mean_weight,76.79142857,76.79,小数桁丸め
4001,mean_weight,77.16714286,77.17,小数桁丸め
4003,mean_weight,85.61777778,85.62,小数桁丸め
4006,mean_weight,14.47666667,14.48,小数桁丸め
4007,mean_weight,73.46666667,73.47,小数桁丸め
4008,mean_weight,89.84555556,89.85,小数桁丸め
4009,mean_weight,84.51333333,84.51,小数桁丸め
4010,mean_weight,89.72444444,89.72,小数桁丸め
4011,mean_weight,86.70888889,86.71,小数桁丸め
4012,mean_weight,89.21777778,89.22,小数桁丸め
4013,mean_weight,45.566,45.57,小数桁丸め
4014,mean_weight,89.40444444,89.40,小数桁丸め
4015,mean_weight,87.492,87.49,小数桁丸め
4016,mean_weight,93.53285714,93.53,小数桁丸め
4019,mean_weight,29.776,29.78,小数桁丸め
4020,mean_weight,90.43833333,90.44,小数桁丸め
4021,mean_weight,63.67142857,63.67,小数桁丸め
4022,mean_weight,73.826,73.83,小数桁丸め
4023,mean_weight,77.085,77.09,小数桁丸め
4025,mean_weight,29.26857143,29.27,小数桁丸め
4026,mean_weight,46.85571429,46.86,小数桁丸め
4027,mean_weight,85.62125,85.62,小数桁丸め
4028,mean_weight,79.98857143,79.99,小数桁丸め
4029,mean_weight,11.92285714,11.92,小数桁丸め
4031,mean_weight,59.84714286,59.85,小数桁丸め
4032,mean_weight,61.2975,61.30,小数桁丸め
4033,mean_weight,47.17444444,47.17,小数桁丸め
4035,mean_weight,78.96166667,78.96,小数桁丸め
4037,mean_weight,12.80285714,12.80,小数桁丸め
4040,mean_weight,40.30666667,40.31,小数桁丸め
4041,mean_weight,49.71375,49.71,小数桁丸め
4043,mean_weight,77.40666667,77.41,小数桁丸め
4044,mean_weight,82.4225,82.42,小数桁丸め
4045,mean_weight,94.73333333,94.73,小数桁丸め
4046,mean_weight,88.56857143,88.57,小数桁丸め
4047,mean_weight,85.642,85.64,小数桁丸め
4048,mean_weight,87.566,87.57,小数桁丸め
4049,mean_weight,60.86285714,60.86,小数桁丸め
4050,mean_weight,19.99285714,19.99,小数桁丸め
4051,mean_weight,24.33166667,24.33,小数桁丸め
4052,mean_weight,93.04375,93.04,小数桁丸め
4053,mean_weight,90.17333333,90.17,小数桁丸め
4054,mean_weight,61.785,61.79,小数桁丸め
4056,mean_weight,89.21285714,89.21,小数桁丸め
4057,mean_weight,92.81222222,92.81,小数桁丸め
4058,mean_weight,42.976,42.98,小数桁丸め
4059,mean_weight,83.90222222,83.90,小数桁丸め
4060,mean_weight,55.71625,55.72,小数桁丸め
4061,mean_weight,33.575,33.58,小数桁丸め
4062,mean_weight,30.72777778,30.73,小数桁丸め
4063,mean_weight,73.238,73.24,小数桁丸め
4064,mean_weight,88.31142857,88.31,小数桁丸め
4065,mean_weight,88.53333333,88.53,小数桁丸め
4066,mean_weight,45.578,45.58,小数桁丸め
4067,mean_weight,12.72142857,12.72,小数桁丸め
4069,mean_weight,37.96428571,37.96,小数桁丸め
4070,mean_weight,84.85125,84.85,小数桁丸め
4071,mean_weight,79.78833333,79.79,小数桁丸め
4073,mean_weight,49.385,49.39,小数桁丸め
4074,mean_weight,62.395,62.40,小数桁丸め
4075,mean_weight,86.63833333,86.64,小数桁丸め
4076,mean_weight,78.73333333,78.73,小数桁丸め
4078,mean_weight,69.96833333,69.97,小数桁丸め
4079,mean_weight,88.7375,88.74,小数桁丸め
4080,mean_weight,80.42166667,80.42,小数桁丸め
4081,mean_weight,95.585,95.59,小数桁丸め
4083,mean_weight,11.976,11.98,小数桁丸め
4084,mean_weight,75.75285714,75.75,小数桁丸め
4086,mean_weight,73.86888889,73.87,小数桁丸め
4087,mean_weight,56.12333333,56.12,小数桁丸め
4091,mean_weight,77.99166667,77.99,小数桁丸め
4092,mean_weight,9.296666667,9.30,小数桁丸め
4093,mean_weight,76.62875,76.63,小数桁丸め
4094,mean_weight,74.446,74.45,小数桁丸め
4095,mean_weight,76.57857143,76.58,小数桁丸め
4096,mean_weight,32.242,32.24,小数桁丸め
4099,mean_weight,90.91555556,90.92,小数桁丸め
4100,mean_weight,79.202,79.20,小数桁丸め
4101,mean_weight,87.055,87.06,小数桁丸め
4102,mean_weight,59.96428571,59.96,小数桁丸め
4104,mean_weight,94.056,94.06,小数桁丸め
4105,mean_weight,75.60375,75.60,小数桁丸め
4108,mean_weight,68.14714286,68.15,小数桁丸め
4109,mean_weight,24.38125,24.38,小数桁丸め
4110,mean_weight,81.148,81.15,小数桁丸め
4111,mean_weight,91.07571429,91.08,小数桁丸め
4112,mean_weight,72.14142857,72.14,小数桁丸め
4113,mean_weight,87.055,87.06,小数桁丸め
4114,mean_weight,76.93571429,76.94,小数桁丸め
4115,mean_weight,89.63833333,89.64,小数桁丸め
4116,mean_weight,64.18444444,64.18,小数桁丸め
4117,mean_weight,69.92111111,69.92,小数桁丸め
4118,mean_weight,80.50166667,80.50,小数桁丸め
4119,mean_weight,73.88857143,73.89,小数桁丸め
4122,mean_weight,50.136,50.14,小数桁丸め
4123,mean_weight,75.73857143,75.74,小数桁丸め
4124,mean_weight,73.20444444,73.20,小数桁丸め
4125,mean_weight,29.842,29.84,小数桁丸め
4126,mean_weight,91.94333333,91.94,小数桁丸め
4127,mean_weight,78.45875,78.46,小数桁丸め
4128,mean_weight,68.15714286,68.16,小数桁丸め
4129,mean_weight,63.724,63.72,小数桁丸め
4130,mean_weight,59.96428571,59.96,小数桁丸め
4132,mean_weight,77.28333333,77.28,小数桁丸め
4133,mean_weight,17.945,17.95,小数桁丸め
4134,mean_weight,90.19142857,90.19,小数桁丸め
4136,mean_weight,84.845,84.85,小数桁丸め
4137,mean_weight,80.035,80.04,小数桁丸め
4138,mean_weight,78.50111111,78.50,小数桁丸め
4139,mean_weight,92.0875,92.09,小数桁丸め
4140,mean_weight,88.09166667,88.09,小数桁丸め
4142,mean_weight,80.398,80.40,小数桁丸め
4143,mean_weight,36.284,36.28,小数桁丸め
4144,mean_weight,83.17833333,83.18,小数桁丸め
4146,mean_weight,89.275,89.28,小数桁丸め
4147,mean_weight,88.276,88.28,小数桁丸め
4148,mean_weight,12.676,12.68,小数桁丸め
4149,mean_weight,78.505,78.51,小数桁丸め
4150,mean_weight,90.00125,90.00,小数桁丸め
4151,mean_weight,87.546,87.55,小数桁丸め
4153,mean_weight,38.35333333,38.35,小数桁丸め
4154,mean_weight,93.598,93.60,小数桁丸め
4155,mean_weight,81.28285714,81.28,小数桁丸め
4156,mean_weight,10.47714286,10.48,小数桁丸め
4157,mean_weight,23.05375,23.05,小数桁丸め
4158,mean_weight,87.62555556,87.63,小数桁丸め
4160,mean_weight,62.395,62.40,小数桁丸め
4161,mean_weight,75.155,75.16,小数桁丸め
4162,mean_weight,61.2975,61.30,小数桁丸め
4164,mean_weight,65.165,65.17,小数桁丸め
4165,mean_weight,80.89555556,80.90,小数桁丸め
4166,mean_weight,55.64571429,55.65,小数桁丸め
4167,mean_weight,72.52333333,72.52,小数桁丸め
4168,mean_weight,24.89833333,24.90,小数桁丸め
4169,mean_weight,93.90428571,93.90,小数桁丸め
4170,mean_weight,72.53142857,72.53,小数桁丸め
4173,mean_weight,79.6225,79.62,小数桁丸め
4175,mean_weight,90.78333333,90.78,小数桁丸め
4176,mean_weight,96.53666667,96.54,小数桁丸め
4179,mean_weight,89.628,89.63,小数桁丸め
4180,mean_weight,72.81666667,72.82,小数桁丸め
4182,mean_weight,57.555,57.56,小数桁丸め
4183,mean_weight,74.42285714,74.42,小数桁丸め
4184,mean_weight,49.385,49.39,小数桁丸め
4185,mean_weight,74.84333333,74.84,小数桁丸め
4187,mean_weight,18.62142857,18.62,小数桁丸め
4188,mean_weight,61.07333333,61.07,小数桁丸め
4189,mean_weight,88.98333333,88.98,小数桁丸め
4190,mean_weight,36.462,36.46,小数桁丸め
4191,mean_weight,96.00125,96.00,小数桁丸め
4192,mean_weight,64.18857143,64.19,小数桁丸め
4193,mean_weight,65.3175,65.32,小数桁丸め
4194,mean_weight,94.675,94.68,小数桁丸め
4195,mean_weight,89.176,89.18,小数桁丸め
4196,mean_weight,83.108,83.11,小数桁丸め
4197,mean_weight,12.008,12.01,小数桁丸め
4198,mean_weight,63.172,63.17,小数桁丸め
4199,mean_weight,85.85714286,85.86,小数桁丸め
4200,mean_weight,77.76875,77.77,小数桁丸め
4201,mean_weight,9.482,9.48,小数桁丸め
4203,mean_weight,64.46666667,64.47,小数桁丸め
4204,mean_weight,75.25166667,75.25,小数桁丸め
4205,mean_weight,77.97888889,77.98,小数桁丸め
4206,mean_weight,58.1675,58.17,小数桁丸め
4207,mean_weight,91.025,91.03,小数桁丸め
4209,mean_weight,69.21777778,69.22,小数桁丸め
4210,mean_weight,84.54428571,84.54,小数桁丸め
4212,mean_weight,93.79625,93.80,小数桁丸め
4213,mean_weight,77.062,77.06,小数桁丸め
4214,mean_weight,93.0425,93.04,小数桁丸め
4215,mean_weight,76.16857143,76.17,小数桁丸め
4216,mean_weight,52.69111111,52.69,小数桁丸め
4218,mean_weight,87.0425,87.04,小数桁丸め
4219,mean_weight,89.59666667,89.60,小数桁丸め
4220,mean_weight,74.72714286,74.73,小数桁丸め
4221,mean_weight,76.96166667,76.96,小数桁丸め
4224,mean_weight,84.432,84.43,小数桁丸め
4226,mean_weight,87.23428571,87.23,小数桁丸め
4229,mean_weight,71.75875,71.76,小数桁丸め
4230,mean_weight,75.01444444,75.01,小数桁丸め
4232,mean_weight,73.08375,73.08,小数桁丸め
4234,mean_weight,13.288,13.29,小数桁丸め
4236,mean_weight,61.42888889,61.43,小数桁丸め
4237,mean_weight,92.81222222,92.81,小数桁丸め
4238,mean_weight,91.94333333,91.94,小数桁丸め
4239,mean_weight,60.57285714,60.57,小数桁丸め
4241,mean_weight,62.68666667,62.69,小数桁丸め
4242,mean_weight,98.18833333,98.19,小数桁丸め
4243,mean_weight,75.74375,75.74,小数桁丸め
4244,mean_weight,51.94777778,51.95,小数桁丸め
4245,mean_weight,87.52857143,87.53,小数桁丸め
4246,mean_weight,73.24125,73.24,小数桁丸め
4247,mean_weight,29.71428571,29.71,小数桁丸め
4248,mean_weight,79.92857143,79.93,小数桁丸め
4249,mean_weight,11.316,11.32,小数桁丸め
4251,mean_weight,18.30555556,18.31,小数桁丸め
4252,mean_weight,83.68857143,83.69,小数桁丸め
4253,mean_weight,52.1675,52.17,小数桁丸め
4254,mean_weight,81.32857143,81.33,小数桁丸め
4255,mean_weight,80.91571429,80.92,小数桁丸め
4256,mean_weight,84.17444444,84.17,小数桁丸め
4257,mean_weight,83.7975,83.80,小数桁丸め
4258,mean_weight,64.134,64.13,小数桁丸め
4259,mean_weight,80.91571429,80.92,小数桁丸め
4260,mean_weight,88.065,88.07,小数桁丸め
4261,mean_weight,79.52666667,79.53,小数桁丸め
4262,mean_weight,74.36125,74.36,小数桁丸め
4263,mean_weight,13.735,13.74,小数桁丸め
4264,mean_weight,84.432,84.43,小数桁丸め
4265,mean_weight,84.45333333,84.45,小数桁丸め
4266,mean_weight,91.00333333,91.00,小数桁丸め
4267,mean_weight,87.48666667,87.49,小数桁丸め
4268,mean_weight,75.18285714,75.18,小数桁丸め
4269,mean_weight,61.762,61.76,小数桁丸め
4270,mean_weight,91.21666667,91.22,小数桁丸め
4271,mean_weight,84.94285714,84.94,小数桁丸め
4272,mean_weight,77.13428571,77.13,小数桁丸め
4273,mean_weight,63.222,63.22,小数桁丸め
4274,mean_weight,72.936,72.94,小数桁丸め
4275,mean_weight,85.21333333,85.21,小数桁丸め
4276,mean_weight,86.85714286,86.86,小数桁丸め
4277,mean_weight,65.69125,65.69,小数桁丸め
4278,mean_weight,76.45166667,76.45,小数桁丸め
4280,mean_weight,54.48285714,54.48,小数桁丸め
4281,mean_weight,68.586,68.59,小数桁丸め
4282,mean_weight,44.71833333,44.72,小数桁丸め
4283,mean_weight,71.83375,71.83,小数桁丸め
4284,mean_weight,78.132,78.13,小数桁丸め
4285,mean_weight,88.885,88.89,小数桁丸め
4286,mean_weight,72.41833333,72.42,小数桁丸め
4288,mean_weight,35.13222222,35.13,小数桁丸め
4289,mean_weight,89.628,89.63,小数桁丸め
4290,mean_weight,85.61777778,85.62,小数桁丸め
4291,mean_weight,84.54285714,84.54,小数桁丸め
4292,mean_weight,89.49125,89.49,小数桁丸め
4293,mean_weight,50.136,50.14,小数桁丸め
4294,mean_weight,75.73857143,75.74,小数桁丸め
4295,mean_weight,13.272,13.27,小数桁丸め
4296,mean_weight,24.195,24.20,小数桁丸め
4297,mean_weight,13.555,13.56,小数桁丸め
4298,mean_weight,78.19166667,78.19,小数桁丸め
